日期,最高温度,最低温度,天气状况,风向风力,区域
2019-08-22,33,25,多云~小雨,东北风2级,浦东新区
2019-08-23,31,25,小雨,东北风3级,浦东新区
2019-08-24,32,25,小雨,东北风3级,浦东新区
2019-08-25,32,27,小雨~多云,东南风3级,浦东新区
2019-08-26,34,27,多云,西南风3级,浦东新区
2019-08-27,36,26,阴~小雨,东南风3级,浦东新区
2019-08-28,31,22,中雨~大雨,东北风3级,浦东新区
2019-08-29,26,22,大雨~阴,东北风3级,浦东新区
2019-08-30,30,22,多云,东北风2级,浦东新区
2019-08-31,29,21,小雨,东风3级,浦东新区
2019-09-01,25,21,中雨~大雨,东北风4级,浦东新区
2019-09-02,25,22,大雨,东北风3级,浦东新区
2019-09-03,27,23,中雨,东北风3级,浦东新区
2019-09-04,28,23,中雨~小雨,东北风3级,浦东新区
2019-09-05,28,24,小雨~中雨,东北风3级,浦东新区
2019-09-06,29,24,小雨~中雨,东北风4级,浦东新区
2019-09-07,29,24,小雨~多云,西北风3级,浦东新区
2019-09-08,30,22,多云,东北风3级,浦东新区
2019-09-09,28,22,小雨,西北风3级,浦东新区
2019-09-10,32,24,多云,东南风2级,浦东新区
2019-09-11,33,25,多云,东北风2级,浦东新区
2019-09-12,31,22,多云,东北风3级,浦东新区
2019-09-13,31,24,多云~晴,东北风3级,浦东新区
2019-09-14,30,24,多云~晴,东北风3级,浦东新区
2019-09-15,30,23,小雨~多云,东北风3级,浦东新区
2019-09-16,29,24,多云,东北风4级,浦东新区
2019-09-17,28,24,多云,东北风3级,浦东新区
2019-09-18,29,21,多云,东北风4级,浦东新区
2019-09-19,27,20,多云,东北风4级,浦东新区
2019-09-20,27,21,多云,东北风4级,浦东新区
2019-09-21,26,21,中雨~小雨,东北风5级,浦东新区
2019-09-22,24,19,小雨~多云,西北风5级,浦东新区
2019-09-23,26,17,多云,西北风3级,浦东新区
2019-09-24,28,17,多云~阴,西北风2级,浦东新区
2019-09-25,27,18,多云,东北风2级,浦东新区
2019-09-26,27,19,多云,东北风2级,浦东新区
2019-09-27,28,18,多云,东北风2级,浦东新区
2019-09-28,28,19,多云,东北风2级,浦东新区
2019-09-29,28,20,多云,东北风2级,浦东新区
2019-09-30,28,21,小雨,东北风3级,浦东新区
2019-10-01,25,20,大雨~暴雨,东北风5级,浦东新区
2019-10-02,28,21,小雨~多云,西北风5级,浦东新区
2019-10-03,30,21,多云,东南风2级,浦东新区
2019-10-04,29,21,阴,东北风3级,浦东新区
2019-10-05,25,18,小雨~多云,东北风4级,浦东新区
2019-10-06,24,17,多云,东北风3级,浦东新区
2019-10-07,25,18,多云~阴,西北风2级,浦东新区
2019-10-08,22,17,小雨~晴,西北风3级,浦东新区
2019-10-09,24,18,多云~晴,东北风3级,浦东新区
2019-10-10,27,20,多云,东南风3级,浦东新区
2019-10-11,26,20,小雨~多云,东北风2级,浦东新区
2019-10-12,25,18,多云,东北风3级,浦东新区
2019-10-13,24,19,多云,东北风3级,浦东新区
2019-10-14,25,16,小雨~多云,东北风4级,浦东新区
2019-10-15,20,16,阴,东北风4级,浦东新区
2019-10-16,22,17,小雨,东北风3级,浦东新区
2019-10-17,21,17,多云,东北风3级,浦东新区
2019-10-18,23,16,多云~晴,东北风3级,浦东新区
2019-10-19,23,14,多云,东北风3级,浦东新区
2019-10-20,24,14,晴,东北风2级,浦东新区
2019-10-21,24,16,多云,东北风3级,浦东新区
2019-10-22,23,16,阴,东北风2级,浦东新区
2019-10-23,23,16,多云,东北风3级,浦东新区
2019-10-24,24,14,多云,东北风3级,浦东新区
2019-10-25,23,15,多云,东北风3级,浦东新区
2019-10-26,20,11,多云,东北风3级,浦东新区
2019-10-27,20,13,多云,东北风2级,浦东新区
2019-10-28,20,12,多云~晴,西南风2级,浦东新区
2019-10-29,22,11,晴,西北风3级,浦东新区
2019-10-30,22,12,多云,东南风2级,浦东新区
2019-10-31,23,12,多云,东南风2级,浦东新区
2019-11-01,24,13,多云,东风2级,浦东新区
2019-11-02,22,15,多云,东北风2级,浦东新区
2019-11-03,22,14,多云,东北风3级,浦东新区
2019-11-04,21,12,多云,东北风3级,浦东新区
2019-11-05,21,13,多云,东北风3级,浦东新区
2019-11-06,20,14,多云~小雨,东北风2级,浦东新区
2019-11-07,19,13,多云,东北风3级,浦东新区
2019-11-08,18,10,多云~晴,东北风3级,浦东新区
2019-11-09,20,11,晴,东北风2级,浦东新区
2019-11-10,21,11,多云,西南风3级,浦东新区
2019-11-11,23,12,多云,东北风2级,浦东新区
2019-11-12,21,15,多云~小雨,东南风3级,浦东新区
2019-11-13,20,9,小雨~多云,西北风4级,浦东新区
2019-11-14,17,8,晴,东北风3级,浦东新区
2019-11-15,20,14,晴~多云,东南风3级,浦东新区
2019-11-16,23,17,晴~多云,东南风3级,浦东新区
2019-11-17,25,9,晴~小雨,西南风3级,浦东新区
2019-11-18,20,6,多云,西北风4级,浦东新区
2019-11-19,14,8,晴,东北风4级,浦东新区
2019-11-20,16,12,阴,东北风3级,浦东新区
2019-11-21,18,13,阴~多云,东南风3级,浦东新区
2019-11-22,22,16,多云~阴,东北风2级,浦东新区
2019-11-23,21,15,小雨~阴,东南风3级,浦东新区
2019-11-24,21,10,小雨~阴,西北风3级,浦东新区
2019-11-25,11,8,阴~多云,东北风4级,浦东新区
2019-11-26,14,10,阴~小雨,东北风3级,浦东新区
2019-11-27,12,8,小雨,东北风4级,浦东新区
2019-11-28,12,9,阴,西北风4级,浦东新区
2019-11-29,13,10,阴,东北风3级,浦东新区
2019-11-30,15,11,小雨~中雨,东北风2级,浦东新区
2019-12-01,13,5,阴,西北风4级,浦东新区
2019-12-02,10,3,晴,西北风4级,浦东新区
2019-12-03,10,3,晴,西北风2级,浦东新区
2019-12-04,12,5,阴,西北风2级,浦东新区
2019-12-05,13,7,阴,东北风3级,浦东新区
2019-12-06,10,4,多云~晴,东北风4级,浦东新区
2019-12-07,10,3,多云~晴,西北风3级,浦东新区
2019-12-08,11,3,晴,东北风2级,浦东新区
2019-12-09,15,6,多云,西南风2级,浦东新区
2019-12-10,17,7,多云~阴,西南风2级,浦东新区
2019-12-11,14,6,多云,西北风3级,浦东新区
2019-12-12,13,7,多云,东北风3级,浦东新区
2019-12-13,16,7,阴,东南风3级,浦东新区
2019-12-14,15,10,阴~多云,东北风3级,浦东新区
2019-12-15,16,11,多云,东南风3级,浦东新区
2019-12-16,20,12,阴~多云,东南风3级,浦东新区
2019-12-17,14,8,小雨~阴,西北风3级,浦东新区
2019-12-18,10,5,阴~小雨,东北风4级,浦东新区
2019-12-19,9,5,阴,西北风3级,浦东新区
2019-12-20,10,6,阴~小雨,东北风3级,浦东新区
2019-12-21,10,9,小雨~中雨,东北风3级,浦东新区
2019-12-22,12,7,小雨~阴,东北风2级,浦东新区
2019-12-23,13,8,阴~小雨,东北风3级,浦东新区
2019-12-24,12,10,小雨,东北风3级,浦东新区
2019-12-25,13,10,小雨,东北风2级,浦东新区
2019-12-26,11,2,阴~多云,西北风4级,浦东新区
2019-12-27,9,0,晴,西北风3级,浦东新区
2019-12-28,12,10,多云~小雨,东南风3级,浦东新区
2019-12-29,16,8,阴,东南风3级,浦东新区
2019-12-30,14,2,多云~阴,北风3级,浦东新区
2019-12-31,6,-1,阴~晴,西北风4级,浦东新区
2020-01-01,11,5,晴~小雨,东南风2级,浦东新区
2020-01-02,13,8,小雨~阴,东南风2级,浦东新区
2020-01-03,11,9,小雨,东北风2级,浦东新区
2020-01-04,10,8,小雨~阴,东北风3级,浦东新区
2020-01-05,13,12,阴~多云,东南风3级,浦东新区
2020-01-06,23,14,多云,东南风3级,浦东新区
2020-01-07,21,4,小雨~阴,西南风4级,浦东新区
2020-01-08,8,3,阴~小雨,西北风4级,浦东新区
2020-01-09,6,6,小雨,东北风3级,浦东新区
2020-01-10,9,7,小雨,东北风3级,浦东新区
2020-01-11,7,2,小雨,东北风3级,浦东新区
2020-01-12,8,3,小雨~多云,西北风3级,浦东新区
2020-01-13,9,4,雾~阴,东北风2级,浦东新区
2020-01-14,8,1,阴~多云,西北风3级,浦东新区
2020-01-15,9,5,小雨,东北风3级,浦东新区
2020-01-16,7,5,中雨~小雨,东北风4级,浦东新区
2020-01-17,6,1,小雨~多云,西北风3级,浦东新区
2020-01-18,6,3,多云~阴,西北风3级,浦东新区
2020-01-19,10,3,阴~多云,西北风2级,浦东新区
2020-01-20,11,2,多云~阴,西北风2级,浦东新区
2020-01-21,13,9,雾~小雨,东南风3级,浦东新区
2020-01-22,10,7,中雨~小雨,西南风2级,浦东新区
2020-01-23,11,8,小雨,东北风3级,浦东新区
2020-01-24,10,7,阴~小雨,东北风3级,浦东新区
2020-01-25,8,7,大雨~小雨,东北风4级,浦东新区
2020-01-26,9,6,中雨,东北风4级,浦东新区
2020-01-27,6,3,小雨~多云,西北风4级,浦东新区
2020-01-28,7,2,阴~晴,西北风4级,浦东新区
2020-01-29,10,1,多云~晴,西北风4级,浦东新区
2020-01-30,8,-1,晴,西北风4级,浦东新区
2020-01-31,10,0,晴,西北风3级,浦东新区
2020-02-01,13,2,晴~多云,东南风1级,浦东新区
2020-02-02,14,5,多云~阴,东南风2级,浦东新区
2020-02-03,11,4,雾~阴,东北风3级,浦东新区
2020-02-04,12,2,多云~晴,东北风2级,浦东新区
2020-02-05,11,4,多云~阴,东北风3级,浦东新区
2020-02-06,7,5,小雨,东北风4级,浦东新区
2020-02-07,8,4,小雨~阴,东北风3级,浦东新区
2020-02-08,9,1,阴~多云,西北风3级,浦东新区
2020-02-09,12,3,雾~多云,西北风2级,浦东新区
2020-02-10,17,9,多云~小雨,东南风2级,浦东新区
2020-02-11,12,10,中雨~小雨,东南风3级,浦东新区
2020-02-12,17,7,小雨~多云,西北风2级,浦东新区
2020-02-13,15,10,阴~小雨,东南风3级,浦东新区
2020-02-14,17,11,小雨,东南风3级,浦东新区
2020-02-15,15,0,小雨~雨夹雪,西北风3级,浦东新区
2020-02-16,6,-2,阴~晴,西北风5级,浦东新区
2020-02-17,10,-2,晴,西北风4级,浦东新区
2020-02-18,10,1,晴~多云,西北风3级,浦东新区
2020-02-19,13,5,多云,东南风3级,浦东新区
2020-02-20,15,6,多云~晴,东南风2级,浦东新区
2020-02-21,18,7,阴~多云,西南风3级,浦东新区
2020-02-22,18,4,晴,西北风3级,浦东新区
2020-02-23,15,9,晴~多云,东南风3级,浦东新区
2020-02-24,21,12,阴~晴,东南风3级,浦东新区
2020-02-25,25,9,多云~阴,西北风2级,浦东新区
2020-02-26,11,7,阴~晴,东北风3级,浦东新区
2020-02-27,12,7,阴,东北风3级,浦东新区
2020-02-28,13,9,小雨,西南风3级,浦东新区
2020-02-29,11,8,小雨,东北风2级,浦东新区
2020-03-01,10,7,阴,西北风3级,浦东新区
2020-03-02,10,6,阴,东北风3级,浦东新区
2020-03-03,13,7,多云~阴,东北风2级,浦东新区
2020-03-04,12,4,阴~多云,东北风3级,浦东新区
2020-03-05,11,4,晴,东北风3级,浦东新区
2020-03-06,14,9,阴~小雨,东南风3级,浦东新区
2020-03-07,17,7,阴,东北风3级,浦东新区
2020-03-08,16,11,阴~中雨,东南风3级,浦东新区
2020-03-09,14,9,小雨,东南风3级,浦东新区
2020-03-10,13,6,阴~多云,西北风4级,浦东新区
2020-03-11,17,8,阴,东南风2级,浦东新区
2020-03-12,16,10,多云~小雨,东南风4级,浦东新区
2020-03-13,12,6,小雨~多云,东北风3级,浦东新区
2020-03-14,15,6,多云~晴,西北风3级,浦东新区
2020-03-15,20,7,晴~多云,西北风3级,浦东新区
2020-03-16,16,9,多云,东南风3级,浦东新区
2020-03-17,24,10,多云,西南风2级,浦东新区
2020-03-18,25,12,晴,西南风3级,浦东新区
2020-03-19,20,6,多云~晴,西北风3级,浦东新区
2020-03-20,19,10,阴~晴,东南风3级,浦东新区
2020-03-21,26,14,多云~中雨,东南风3级,浦东新区
2020-03-22,18,10,阴,东北风3级,浦东新区
2020-03-23,18,8,阴~多云,东北风3级,浦东新区
2020-03-24,19,11,阴,东南风3级,浦东新区
2020-03-25,22,17,阴~中雨,东南风4级,浦东新区
2020-03-26,24,10,中雨~小雨,东南风2级,浦东新区
2020-03-27,13,5,小雨~中雨,东北风4级,浦东新区
2020-03-28,9,4,中雨~阴,东北风4级,浦东新区
2020-03-29,10,8,小雨,东北风3级,浦东新区
2020-03-30,13,10,小雨,东北风3级,浦东新区
2020-03-31,15,9,小雨,东北风3级,浦东新区
2020-04-01,17,9,多云,西北风3级,浦东新区
2020-04-02,17,9,多云~阴,东北风3级,浦东新区
2020-04-03,18,9,阴,东北风2级,浦东新区
2020-04-04,21,7,多云~阴,东北风3级,浦东新区
2020-04-05,14,9,阴,东北风3级,浦东新区
2020-04-06,15,9,阴,东北风2级,浦东新区
2020-04-07,20,7,多云~晴,东南风2级,浦东新区
2020-04-08,23,10,多云~阴,东南风2级,浦东新区
2020-04-09,20,10,晴~多云,东南风3级,浦东新区
2020-04-10,18,11,阴~小雨,东南风4级,浦东新区
2020-04-11,13,6,小雨~阴,东北风4级,浦东新区
2020-04-12,19,8,阴~小雨,西北风4级,浦东新区
2020-04-13,19,8,小雨~多云,西北风3级,浦东新区
2020-04-14,19,12,阴~小雨,东南风2级,浦东新区
2020-04-15,25,12,阴~多云,西南风2级,浦东新区
2020-04-16,25,15,阴~小雨,东南风3级,浦东新区
2020-04-17,21,12,阴~晴,西南风2级,浦东新区
2020-04-18,17,12,阴~中雨,东北风3级,浦东新区
2020-04-19,17,11,中雨~晴,西北风4级,浦东新区
2020-04-20,23,11,阴~小雨,东北风2级,浦东新区
2020-04-21,15,9,阴~小雨,东北风3级,浦东新区
2020-04-22,20,11,阴~多云,西南风2级,浦东新区
2020-04-23,20,9,多云,东北风3级,浦东新区
2020-04-24,23,13,晴,西南风2级,浦东新区
2020-04-25,27,14,阴,西南风3级,浦东新区
2020-04-26,21,12,阴~小雨,东北风3级,浦东新区
2020-04-27,19,8,阴~晴,东北风3级,浦东新区
2020-04-28,21,12,晴,东南风3级,浦东新区
2020-04-29,25,17,晴,东南风4级,浦东新区
2020-04-30,31,20,多云~阴,南风3级,浦东新区
2020-05-01,24,19,阴~小雨,南风3级,浦东新区
2020-05-02,28,21,阴~晴,南风3级,浦东新区
2020-05-03,34,20,多云~晴,西南风2级,浦东新区
2020-05-04,25,17,多云~阴,东北风3级,浦东新区
2020-05-05,20,18,中雨~阴,东风3级,浦东新区
2020-05-06,21,16,阴~晴,东北风3级,浦东新区
2020-05-07,23,18,阴~小雨,东南风4级,浦东新区
2020-05-08,25,20,小雨~中雨,东南风5级,浦东新区
2020-05-09,24,17,阴~小雨,西北风3级,浦东新区
2020-05-10,22,17,阴~多云,东北风2级,浦东新区
2020-05-11,27,15,晴~多云,西南风2级,浦东新区
2020-05-12,30,16,晴~多云,西北风3级,浦东新区
2020-05-13,28,16,多云~阴,东南风3级,浦东新区
2020-05-14,25,20,阴~小雨,东南风5级,浦东新区
2020-05-15,29,20,阴~中雨,东南风2级,浦东新区
2020-05-16,25,20,小雨~多云,东南风2级,浦东新区
2020-05-17,29,21,阴~多云,东南风2级,浦东新区
2020-05-18,30,15,阴~晴,西北风3级,浦东新区
2020-05-19,29,16,晴~多云,西北风3级,浦东新区
2020-05-20,30,19,多云,东南风3级,浦东新区
2020-05-21,25,17,阴,东南风4级,浦东新区
2020-05-22,25,17,阴,东南风3级,浦东新区
2020-05-23,26,18,阴~晴,东南风3级,浦东新区
2020-05-24,31,20,阴,东南风2级,浦东新区
2020-05-25,27,18,阴~小雨,东北风2级,浦东新区
2020-05-26,21,16,小雨~多云,东北风3级,浦东新区
2020-05-27,27,17,阴~多云,东南风2级,浦东新区
2020-05-28,32,20,阴,南风2级,浦东新区
2020-05-29,26,17,阴~大雨,东南风3级,浦东新区
2020-05-30,19,18,中雨~阴,东南风4级,浦东新区
2020-05-31,28,20,阴,西北风2级,浦东新区
2020-06-01,30,21,阴,东南风3级,浦东新区
2020-06-02,33,23,阴~小雨,南风3级,浦东新区
2020-06-03,29,22,小雨~阴,西南风2级,浦东新区
2020-06-04,31,22,阴~小雨,南风2级,浦东新区
2020-06-05,23,20,大雨~中雨,东南风3级,浦东新区
2020-06-06,27,20,阴,东北风4级,浦东新区
2020-06-07,28,20,阴~多云,东南风3级,浦东新区
2020-06-08,27,21,晴~阴,东南风3级,浦东新区
2020-06-09,28,23,阴,东南风3级,浦东新区
2020-06-10,28,23,小雨~阴,东南风2级,浦东新区
2020-06-11,30,24,多云~小雨,东风2级,浦东新区
2020-06-12,34,26,多云~阴,南风3级,浦东新区
2020-06-13,33,26,阴~小雨,南风3级,浦东新区
2020-06-14,32,24,小雨,东北风2级,浦东新区
2020-06-15,27,22,大暴雨~大雨,东南风2级,浦东新区
2020-06-16,26,22,小雨,东风3级,浦东新区
2020-06-17,31,24,阴,东南风3级,浦东新区
2020-06-18,33,20,阴~小雨,西风3级,浦东新区
2020-06-19,28,20,多云~小雨,东北风3级,浦东新区
2020-06-20,25,20,小雨,东南风3级,浦东新区
2020-06-21,24,20,小雨,东南风3级,浦东新区
2020-06-22,26,24,阴~小雨,东南风3级,浦东新区
2020-06-23,27,23,阴~大雨,东南风3级,浦东新区
2020-06-24,28,23,小雨~中雨,西南风2级,浦东新区
2020-06-25,26,23,中雨~多云,西南风2级,浦东新区
2020-06-26,31,24,阴~小雨,东南风2级,浦东新区
2020-06-27,28,24,大雨~小雨,西南风2级,浦东新区
2020-06-28,27,25,暴雨~小雨,东风3级,浦东新区
2020-06-29,29,21,大雨~小雨,西南风4级,浦东新区
2020-06-30,31,22,晴~多云,东北风3级,浦东新区
2020-07-01,29,22,阴,东南风3级,浦东新区
2020-07-02,27,23,小雨~大雨,东南风3级,浦东新区
2020-07-03,30,23,阴,西南风3级,浦东新区
2020-07-04,26,22,阴~中雨,东北风2级,浦东新区
2020-07-05,25,24,大雨~中雨,南风3级,浦东新区
2020-07-06,26,24,大暴雨~暴雨,西南风3级,浦东新区
2020-07-07,33,24,小雨,西南风3级,浦东新区
2020-07-08,30,23,大雨~小雨,东南风2级,浦东新区
2020-07-09,27,24,小雨,东北风2级,浦东新区
2020-07-10,27,24,阴~中雨,东北风2级,浦东新区
2020-07-11,26,25,中雨~阴,东风3级,浦东新区
2020-07-12,36,26,阴,南风3级,浦东新区
2020-07-13,31,23,小雨,西北风3级,浦东新区
2020-07-14,26,21,阴~中雨,东北风2级,浦东新区
2020-07-15,21,20,大雨~小雨,东风3级,浦东新区
2020-07-16,25,20,小雨~中雨,东风3级,浦东新区
2020-07-17,23,23,中雨~小雨,东南风3级,浦东新区
2020-07-18,33,26,阴,东南风2级,浦东新区
2020-07-19,34,25,阴~小雨,西南风3级,浦东新区
2020-07-20,26,24,小雨,东北风2级,浦东新区
2020-07-21,34,26,阴,东风2级,浦东新区
2020-07-22,35,26,阴,东南风2级,浦东新区
2020-07-23,36,24,阴~小雨,西风4级,浦东新区
2020-07-24,29,22,阴~晴,西北风3级,浦东新区
2020-07-25,33,23,多云,西风2级,浦东新区
2020-07-26,30,24,阴~小雨,东南风2级,浦东新区
2020-07-27,33,27,阴~多云,东南风2级,浦东新区
2020-07-28,34,25,小雨~阴,东南风2级,浦东新区
2020-07-29,33,26,多云~阴,东南风3级,浦东新区
2020-07-30,33,27,多云~阴,东南风4级,浦东新区
2020-07-31,32,27,阴,东南风4级,浦东新区
2020-08-01,34,28,多云,南风4级,浦东新区
2020-08-02,35,28,阴~多云,南风4级,浦东新区
2020-08-03,33,27,多云~小雨,东南风4级,浦东新区
2020-08-04,30,26,阴~暴雨,东南风5级,浦东新区
2020-08-05,30,27,中雨~阴,南风5级,浦东新区
2020-08-06,36,27,阴,西南风3级,浦东新区
